created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
10/27/2020 20:50,1.32E+18,Youâ€™re begging for Biden to win so you are not held accountable for your incompetence lying leadership.  Why else would THE DIRECTOR OF THE CIA PLAY IN THIS STUPID ARENA!!! #Trump ðŸ‡ºðŸ‡¸ #AgainAgain #Trump2020Landslide https://t.co/P1Hkc5P9UZ,4,3,Twitter for iPhone,14544622,rhondawest,rhondawhaley,The Truth will always be the Truth even if no one believes it! Home is where the Heart is. #Texas,4/26/2008 13:50,430,United States,39.7837304,-100.4458825,,United States,North America,,,21:38.3
10/23/2020 20:54,1.32E+18,"@LesleyRStahl your objectivity, if it ever did exist when it comes to our president, disappeared when you got into the same room with #trump.  If you can't be fair and objective, don't do the interview.  Americans are tired of your bias.",0,0,Twitter Web App,26285711,mitch connell,uncle_mitch,"I play music, ride motorcycles, love the water, and sell and service Dodge, Ram, Chrysler, and Jeep",3/24/2009 18:00,176,"Belton, Tx",31.0560132,-97.464453,,United States of America,North America,Texas,TX,45:42.6
11/2/2020 18:05,1.32E+18,What is your investment strategy for #Election2020? #Trump #Biden https://t.co/iHSqh3nB64,2,0,Twitter for Android,217724580,WallStreetPro,WallStreetPro1,#Money | #Markets | #Investing | #Trading,11/20/2010 10:19,17999,"New York, USA",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,26:47.2
11/7/2020 4:53,1.32E+18,#COVIDãƒ¼19 #Election2020 Ballots #TRUMP #Biden #TrumpIsLosing EVERYONE NEEDS TO SEE https://t.co/JmWZROI4tq,0,0,Twitter Web App,1.27E+18,Chuckery_,Chuckery_,Novice streamer playing new hits from dungeon crawlers and roguelikes like Risk of Rain 2 and Gunfire Reborn to popular FPS titles like Valorant and Overwatch,6/7/2020 20:46,1,"Boca Raton, FL",26.3586885,-80.0830984,Boca Raton,United States of America,North America,Florida,FL,59:19.7
11/2/2020 19:51,1.32E+18,"Yes, there is a hidden Trump vote.    Do you know there are a lot of folks out there that grew up learning that discussing politics or religion is rude?  True.  My MIL, sister, brother do not discuss politics ever.  They are voting #trump  https://t.co/RwQHkBbuLX",5,0,Twitter for iPhone,39482293,AWTM,formerlyAWTM,"#Jesus follower #freedom lover #mother and #militarywife, #patriot, and #Autismadvocate #truecrime #HumanResourcesmeanie #collegestudent and #2A",5/12/2009 11:49,2414,"North Carolina, USA",35.6729639,-79.0392919,,United States of America,North America,North Carolina,NC,22:21.8
10/22/2020 2:01,1.32E+18,"Led by their #DearLeader #trump the #GOP has lied about phony election fraud only to perpetuate ACTUAL #electionfraud against the #voters of #California. 

Judge rejects Becerraâ€™s effort to investigate GOP ballot boxes https://t.co/S1lneiFEtE

#VoteThemOut #VoteBiden #TrumpLies",0,0,Twitter for iPhone,17077766,libre_penseur,libre_penseur,"I am Shannon Lee Bowen. Producer, writer, lover of the free press, books, public radio, dogs & my hometown of LA. Long live the fourth estate!",10/31/2008 0:28,135,Los Angeles,34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,57:54.4
11/6/2020 22:38,1.32E+18,"#PresidentialElection2020 #PresidentialElection #Voting

#Trump #NotMyPresident ðŸ˜ðŸ‘ if he gets kicked out of office after this election. We should make it a national holiday, â€œNo More Trump Day!â€ https://t.co/wGlpsZQabW",0,0,Twitter for iPhone,309779649,John Stumpf,stumpf_john,"Gamer, Artist, work with animals...",6/2/2011 17:14,74,"Bakersfield, CA",35.3738712,-119.0194639,Bakersfield,United States of America,North America,California,CA,23:35.1
10/23/2020 15:17,1.32E+18,"#trump is a complete and utter disgrace to America. #VoteBlueToSaveAmerica #Biden for the win!
#BLM #RacistInChief #RacistTrump #TrumpsAmeriKKKa #racism https://t.co/XWSmC9dUW9",0,0,Twitter for Android,785239442,witchybitchygoddess ðŸ³ï¸â€ðŸŒˆðŸŒŠðŸ‡ºðŸ‡¸â¤ï¸âœŒï¸ðŸŒ›ðŸŒŸðŸŒœ,ginaf333,"Mom, Lesbian, Animal Rights Activist, Anti-Trump Activist, Pro-Marijuana Activist, Pro-Choice Supporter, Art Lover, Book Lover & Solitary Gray Witch.",8/27/2012 18:39,241,Michigan,43.6211955,-84.6824346,,United States of America,North America,Michigan,MI,47:13.6
11/3/2020 2:20,1.32E+18,@Mike_Pence @KarenPence @realDonaldTrump https://t.co/Aj8dm4BGFX.  #Trump #TrumpDeathToll230K #TrumpDeathCult #TrumpSuperSpreaderRallies #Michigan #DemonChaser,0,0,Twitter for iPhone,2500445755,Darron McKinney,DarronMckinney,Detroit Gospel SaxMan Darron McKinney is a retired police officer Recording artist and business owner. HelpCOVID19 survivor saxðŸŽ· fund https://t.co/tpM5v8O3sa,5/17/2014 2:48,82,"Detroit, MI",42.3315509,-83.0466403,Detroit,United States of America,North America,Michigan,MI,37:25.8
11/4/2020 18:54,1.32E+18,"My love with coke define that yes I'm #Trump  supporter
#Elections2020 https://t.co/lG2bdncv8v",1,0,Twitter for Android,1.06E+18,Ciphar 1337ðŸ‡µðŸ‡°,ciphar_army,"I'm multirole fighter jet....! (PVT) Ltd
 retweets are not endorsements.",10/24/2018 9:26,1174,"Queens, NY",40.7498243,-73.7976337,New York,United States of America,North America,New York,NY,03:31.3
10/28/2020 13:02,1.32E+18,ðŸ”´ #TuckerCarlson Tony #Bobulinski Reaction and Highlights #FoxNews #TuckerCarlsonTonight #TuckerCarlsonPatriot #TrumpRallyOmaha #trump #Trump2020 #TrumpRally #rsbn #TonyBobulinski https://t.co/pdf6SmxoMe via @YouTube,2,1,Twitter for iPhone,814121478,Brian CraigðŸ‡ºðŸ‡¸,BrianCraigShow,Host of The #BrianCraigShow https://t.co/5EKOaE6fPa co-host of The Steve Kane Radio Show https://t.co/ir5vGBa15Pâ€¦,9/10/2012 0:07,30823,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,19:30.3
10/29/2020 22:25,1.32E+18,"@GOPChairwoman o,
poor ronna,

how can I explain this?

ok.
you know how #Trump can
DO NO WRONG in the eyes
of maga?
That's a #CULT.

#JoeBiden #Voters know
nobody is perfect
but
he is a good man
who loves our Country
&amp;
our TROOPS!
#TruthMatters
#VoteEarly
#VoteBlue ðŸ‡ºðŸ‡¸
https://t.co/PpIDQzf3nu",0,0,Twitter for Android,240073748,Valerie Martin,WILLDYE4U,"â€œThe best result comes when everyone in the group does what's best for himself AND the group.â€
~ John Nash",1/19/2011 2:58,2912,"Las Vegas, NV  BWO Detroit, MI",42.33143,-83.04575,,United States of America,North America,Michigan,MI,47:41.7
10/25/2020 20:49,1.32E+18,"@laurasessions10 @SusanBordo @Sammysgranny @suewashko @bannerite @kjoerwin @SophieInCT @WPalmerCurl @messerjs @PuestoLoco @MooPersists @Retinalia @doctordill3 @letat_lechat @NWMouzer @KayTweetTweet @last_person_on_ @morgfair @veedubyoo @m33gs @workingtrucker @goprapebuster @PodcastObsessed @BrindaStar @ginadem @Bellarealness @AHamiltonSpirit @co_rapunzel4 @NaphiSoc @EricWolfson @TheBaxterBean @Pandeism @Bvweir @TheWomensWatch @RonSupportsYou @admiralmpj @linksteroh @tedlieu @SenWarren @judapeters @ColtSTaylor @kalpenn @JohnWesleyShipp @jonfavs @ProudResister @JuliaLikesFrogs @TheDailyShow @crzyfkinworld @Starz_Wayne After lying, lying, lying, denying AND lying about this, Trumpâ€™s Administration (through Chief-of-Staff Mark Meadows) FINALLY admits this:  https://t.co/SsL97cS2au #Trump #TrumpHasCovid #LiarInChief #TrumpLiesAmericansDie #TrumpLied225KAmericansDied #MarkMeadows #TrumpCabinetLies",18,12,Twitter for iPhone,894274440,Michael P. Williams,PhillyComptonMW,"Penn Law - Temple undergrad*Compton native*Philly resident*Attorney*Community Activist (NAACP voting, LGBT, Education, AARP, etc.)*Husband*Dad*SPORTS*Grandpa!",10/21/2012 0:06,1935,Philadelphia,39.9527237,-75.1635262,Philadelphia,United States of America,North America,Pennsylvania,PA,39:02.0
11/7/2020 0:01,1.32E+18,"@realDonaldTrump No he shouldn't.  Thing is, Biden has integrity (u have to look that up in the dictionary).  He wouldn't want to take office if, as you claim, there is fraud.  Time to put your money where your circular mouth is.  Prove the fraud or gtfo of office.
#trump 
#bidenharis2020",0,0,Twitter for Android,29052447,Jennifiery,Jennifiery2,Professional dreamer; sarcastic joke-maker.  Obsessed with 90 Day Fiance.  Happily lives in the Bizarr-o world.,4/5/2009 20:08,20,"Madison, Wisconsin",43.074761,-89.3837613,Madison,United States of America,North America,Wisconsin,WI,00:59.4
11/6/2020 14:26,1.32E+18,Looks like #JoeBiden is going to be able to claim a big electoral victory over #DonaldTrump  but unlike him also claim a #PopularVote victory.ðŸ˜Š,12,1,Twitter Web App,256322163,Tom Booker,tbooker1,"Ten year teacher then twenty year businessman, retired and trying to educate my conservative pals in the error of their thinking. #UniteBlue #CTL #P2 #RESIST",2/23/2011 3:01,35610,Indiana,40.3270127,-86.1746933,,United States of America,North America,Indiana,IN,20:26.5
11/8/2020 0:44,1.33E+18,#Trump Greatest President Ever! https://t.co/Ihd7jUpZxA,1,0,Twitter for Android,1117593438,Majic Eyes UFO News,SSDavidT,UFOs: Exposing Humanity's Biggest Secret! Ufologist & Investigator: #MAJICEYES #MUFON #UFO #UFOs #NASA #Artemis #USA #FSU #BayernMunich #DallasCowboys,1/24/2013 19:48,5430,United States,39.7837304,-100.4458825,,United States,North America,,,56:38.0
11/3/2020 11:10,1.32E+18,"#Trump publica video con sus bailes en los mÃ­tines a ritmo de Village People
https://t.co/YEdG5LfcbC",24,8,SocialFlow,34641036,el Nuevo Herald,elnuevoherald,El Nuevo Herald es el diario hispano de Miami y el Sur de la Florida.,4/23/2009 15:29,505900,"Miami, Florida",25.7741728,-80.19362,Miami,United States of America,North America,Florida,FL,33:10.8
10/24/2020 21:06,1.32E+18,"#Trump faces a ""referendum environment"" in 2020 election, forecasting expertÂ @RachelBitecoferÂ says

https://t.co/52YCM8nNHi viaÂ @amjoyshow",124,31,Twitter for iPhone,7.31E+17,AM Joy on MSNBC,amjoyshow,"'AM JOY' broadcasts Saturday and Sunday, 10 am-12 pm ET on @MSNBC. Follow the stimulating conversation on #AMJoy.",5/13/2016 14:41,565784,"New York, NY",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,42:20.2
11/2/2020 9:41,1.32E+18,"#Trump for the win! Let's make it a HUGE win! #KAG2020TRUMPVICTORY 

Vote as if your freedom and country depended on it because it does.

#MondayMotivation https://t.co/JwYiespRPO",3,1,Twitter Web App,7.39E+17,VOTE Trump2020 MysTeri,Serenity_Seas,"Conservative insurgent- Proud Trump supporter

Your rights end where mine begin ""We Are Free - #UnMaskME""",6/4/2016 11:45,5348,United States,39.7837304,-100.4458825,,United States,North America,,,26:18.9
11/4/2020 4:26,1.32E+18,Large group of protesters in the streets of Washington DC near White House. #washingtondc #electionnight #trump #biden #protests  https://t.co/KoZUo3Vqr9,3,0,Twitter for iPhone,1.27E+18,Benjamin Diez,BenjaminCDiez,"Independent Reporter/VideographerðŸŽ¥ Covering news, protests, and more. Truth seeker. ðŸ‡ºðŸ‡¸ðŸ‡µðŸ‡ª For video licensing/contact: axxiommedia@gmail.com",5/31/2020 15:08,790,"Dallas, TX",32.7762719,-96.7968559,Dallas,United States of America,North America,Texas,TX,16:10.7
10/27/2020 14:41,1.32E+18,"@margreis9 It still looks like NY is going to be Trump's downfall, one way or the other.  #Trump

https://t.co/ie4kDLN6NA",0,1,Twitter Web App,49311478,MyDogIsSmarterThanYourRepublican,cosmosbaby,"Anthropologist, market researcher, grant writer, cynic, dog lover.  I can be politically incorrect, but only to yank people's chains.  No lists. #Resist",6/21/2009 13:14,1375,"Chicago, IL",41.8755616,-87.6244212,Chicago,United States of America,North America,Illinois,IL,23:19.2
10/31/2020 13:15,1.32E+18,"@barbarastarrcnn Not this government, this #tRump Administration.
#TrumpsDeadlySins",0,0,TweetDeck,810886350,Politically Correct,PoliticallyCor,"I am a #Patriot, but I don't think you need to be ""right"" to be politically correct. #VoteBiden #ResistTrump #TrumpTrainWreck",9/8/2012 13:07,343,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,54:07.3
10/30/2020 5:01,1.32E+18,Check out Blue &amp; White Rooster Oval Plate Flowered Rim Glossy Finish Ruffled Edge  #Country https://t.co/cRWWLfL7bs via @eBay #Trump #Biden #Election #Pence #Harris,0,0,Twitter Web App,2230461188,Heidi's Garden ðŸŒ»,heidisgarden,"You never know what you are going to find! Every item is hand PICKEDðŸ’ðŸŒ¸ðŸ’
ALWAYS LOOKING FOR WAYS TO SAVE MONEY! ðŸ’°ðŸ’°ðŸ’°ðŸ’°ðŸ’°",12/4/2013 20:38,47,United States,39.7837304,-100.4458825,,United States,North America,,,58:54.7
10/18/2020 21:43,1.32E+18,"Rien ne va plus: All on #Red!

#Adelson #Trump https://t.co/bAieSp0pb9",8,2,Twitter Web App,128370270,Lars Pellinat,Lars9596,"Love Life, Embrace Its Possibilities & Enjoy My Way. 
No Financial Advice. RT's are not an endorsement. Follow back real people.",3/31/2010 23:02,43904,Planet Earth (mainly) #Neuland,34.2331373,-102.4107493,,United States of America,North America,Texas,TX,58:53.6
10/15/2020 17:52,1.32E+18,"PSA: #NorthCarolina, #DonaldTrump says you need to open up your state in full. Please note that your state is #7 in positive #virus cases and #12 in deaths. And since his last visit to your state - one month ago - you have added 1000 deaths.",0,0,Twitter Web App,40303524,Karen C ðŸºðŸ¸ðŸ¥ƒ,Huntress62,Mom to a Speech Pathologist & an IT Specialist. Owned by 2 cats. Long-time free speech advocate. Totally insane person. Caffeine addict.,5/15/2009 18:43,549,Fort Lauderdale,26.1223084,-80.1433786,Fort Lauderdale,United States of America,North America,Florida,FL,25:27.2
11/5/2020 3:18,1.32E+18,@WhiteHouse Yeap! That we will get the White House back!!!! #TheLierKing #ego #isinpain #hislies and #divison he created is #hunting #trump ðŸ˜‰,0,0,Twitter for iPhone,931182086,nicamexusa,elizondok80,"â¤JChrist! live one day at a time, Thank God when U open your eyes; we don't know, it may be our last day. B ready, give the best of U 2 face Jireh!",11/7/2012 4:08,152,United States,39.7837304,-100.4458825,,United States,North America,,,00:58.2
10/17/2020 21:16,1.32E+18,@stevebullockmt #maga #tRUMP #clowns COMING FOR #DemocratsAreDestroyingAmerica ! https://t.co/x8Sl6iQDUb,1,0,Twitter Web App,9.65E+17,Chief Crypton,Mycryptons,Cryptons are handcrafted digital personalities on Blockchain. Collect Cryptons and give them your voices! Make free memes! Retweet our funny tweets!,2/16/2018 18:04,270,"San Francisco, CA",37.7790262,-122.4199061,San Francisco,United States of America,North America,California,CA,05:12.7
10/26/2020 22:14,1.32E+18,"October 25, 2019 Dan Rather spoke to the deficit at 1 trillion dollars #Trump #TrumpEconomy #PreCovid https://t.co/0MzqXdqM3L",2,0,Twitter for iPhone,30901658,Tenacious â€œTâ€ WillResist #TeamFauci #BidenHarris,WillResistAdmin,"Always trying to fight for what's right...Mass Media Law & Ethics,Mom of 3 men, volunteer, & more...other page reserved for photography & design #UnitedWeStand",4/13/2009 16:53,6030,"California, USA",36.7014631,-118.7559974,,United States of America,North America,California,CA,34:41.0
10/16/2020 3:30,1.32E+18,Iâ€™m just catching the presidential town Hall #Townhall #PresidentialElection #JoeBiden #DonaldTrump #Election2020 #Election2021 #PresidentTrumpTownhall #VicepresidentJoeBidenTownhall https://t.co/sUfY4qzDjY,0,0,Twitter for iPhone,42793032,CarolinaChris 26,CarolinaChrisET,FIRST OFF IM A BIG FAN OF #CWSUPERNATURAL My YouTube Channel https://t.co/8pLIjwGNx2,5/27/2009 2:26,854,"North Carolina, USA",35.6729639,-79.0392919,,United States of America,North America,North Carolina,NC,33:41.1
10/16/2020 21:19,1.32E+18,"#Trump wants you all to believe his corrupted ##RudyIsARussianAsset story but we all witnessed him asking #China, #Ukraine and #Russia for help! #RudyForPrison #VoteBidenHarris2020 #VoteEarly if you can! #WearAMask #SocialDistancing is a must! #RudyColludy @SDNYnews @FBI #TARGET",0,0,Twitter for iPhone,854085349,Vote them & him out November 2020,Bevlovesevery1,America is currently under construction! #SC #NJ!#VOTEBLUE2020 #VOTEOUTHATE #VOTEOUTRACISM #BidenHarris2020 #SCGAMECOCKS #GOODTROUBLE #wearadamnmask #VOTE,9/30/2012 4:11,452,United States,39.7837304,-100.4458825,,United States,North America,,,16:48.2
10/18/2020 21:46,1.32E+18,"@Brindlepooch @22AngieMarie22 @caroleannesr Thank you! Furthermore, GOP FOUND NO WRONGDOING! But now that #Trump &amp; Repubs are tanking in the polls, they ignore their findings to drum up and spew more Russian disinformation. DESPERATION! #JoeBidenPresident46 #VoteOutTrumpandCorruptGOP #MoscowMules https://t.co/mZnmukBoVM",5,4,Twitter Web App,203650771,ForeignServiceGalðŸŒTeamJoe,ShirlAAdams,"@StateDept FSORet'd|AF/EUR|ITKnowledgeAdvisorEDiplomacy
âœ¦Past @AZDailyStarâœ¦Photographer
@AlFranken @CoryBooker @Pelosi FollowMe",10/16/2010 19:38,7051,United States,39.7837304,-100.4458825,,United States,North America,,,59:13.3
10/30/2020 23:29,1.32E+18,#trump clearly pissed I wouldnâ€™t want to be on the end of that win he wins. Feel for the people who were let down #MN turn that damn state red #MAGA2020 #TrumpLandslideVictory2020,2,0,Twitter for iPhone,104930486,ðŸ‘€ðŸ‘€ðŸ‘€ HAPPENINGðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸,CASAFINA,Adventure! Native SoCal gal who has found refuge in state 48/ Arizona,1/14/2010 20:58,1804,"Arizona, USA",34.395342,-111.7632755,,United States of America,North America,Arizona,AZ,55:49.9
11/1/2020 12:32,1.32E+18,"@common To my Brothers &amp; Sisters.
Tuesday comes quickly, so know for yourself.
#Trump. From his own mouth.
Not the media's. Not mine. Not last year.
Sept 18, 2020.
Research...know what the #RacehorseTheory term truly means. Then YOU decide if he's racist.
Retweet.
https://t.co/NILvel318o",0,0,Twitter Web App,1.10E+18,KD Webster,KDWebster4,"Writer in search of an agent
Series include:
The Dreamweaver|
Adrian's Children|
Urban Legends|
The Iska
#Colorado
#writingcommunity
https://t.co/fvWAh7QPJG",3/3/2019 6:42,427,"Littleton, CO",39.613321,-105.0166498,,United States of America,North America,Colorado,CO,09:26.8
11/8/2020 1:47,1.33E+18,#Alchemy #Trump https://t.co/U6Zh5I8PkB,0,0,Twitter for iPhone,1.31E+18,BQB2@bugasault,BQB2bugasault1,#Covid19 #Hoax.2 Hurricanes Same Storm.Qure Exists Now TrumpLandSlideCoverUp https://t.co/W78p5Pl9X8,9/21/2020 20:36,112,Pa.,40.9699889,-77.7278831,,United States of America,North America,Pennsylvania,PA,56:01.4
10/19/2020 14:29,1.32E+18,"@NatashaBertrand @DevinCow At some point, the intelligence community need to ignore the Manchurian candidate and move on the VP or just their supervisor and work their way autonomously. This #trump must be #voted out. Our country is not safe with him in charge!!",0,0,Twitter Web App,1.25E+18,Kay Bee,kaybee29613181,"Travel Junkie, Baker, Democrat, Team Hillary, Team Harris, TeamPete, TeamBiden, Love my country",4/1/2020 22:27,116,California,36.7014631,-118.7559974,,United States of America,North America,California,CA,05:16.5
11/4/2020 17:18,1.32E+18,"I believe #Trump Is ultimately going to win itâ€¼ï¸ 

Problem is that the damage is done!  
The trust on the system is lost and possibly the respect on his presidency (even more). 

They might achieved their goal on that. Dâ€™s and the media wanted this!

#Elections2020 #Election2020 https://t.co/tAPlMRr0Vp",5,1,Twitter for iPhone,85727606,Patty Ghersi-Rivas,pghersi,"Venezolana de Maracay-Valencia-Maracaibo. Con mi Hogar en Houston, Tx. ðŸ‘§ðŸ»ðŸ‘¦ðŸ»ðŸ‘¨ðŸ»â€ðŸ’» â¤ï¸âš½ï¸ðŸ€ âž¡ï¸ #DSDVzla #W4G #Vinotinto ðŸ‡»ðŸ‡ªðŸ‡ºðŸ‡¸@USADSDVzla #EstamosUnidosVE",10/28/2009 2:43,902,"Texas, USA",31.8160381,-99.5120986,,United States of America,North America,Texas,TX,04:44.3
10/28/2020 8:02,1.32E+18,"@realDonaldTrump ðŸ¤¬ðŸ¤¦ðŸ½â€â™€ï¸ðŸ¤¬ðŸ¤¦ðŸ½â€â™€ï¸ðŸ¤¬
Many people are saying hypothermia is #FakeNews and another #DemocratHoax! Those people - were NOT left in the dark - in the middle of nowhere - in frigid weather! They always celebrate like that at my rallies!

#OmahaStranded
#TrumpRallyOmaha
#Trump
#Omaha https://t.co/KFmngE2hGJ",6,1,Twitter for iPhone,306055499,ðŸ˜·SADIEðŸ’™2020 BLUE WAVEðŸ’™,Sadie_75Resist,ðŸ‡ºðŸ‡¸75%ðŸŒŠ #VetsResist #FairAndFreeElections #FlipTexasBlue #FlipTheSenateBlue #ExpandTheCourts #BlackLivesMatter #MarchForOurLives #BidenHarris2020,5/27/2011 6:16,4853,"San Antonio, TX",29.4246002,-98.4951405,San Antonio,United States of America,North America,Texas,TX,20:17.1
10/30/2020 20:30,1.32E+18,"#Trump will go to #Scranton as part of his close; #Biden will end in #Pittsburgh, #Kamala in #Philly. Donâ€™t know and donâ€™t care where Pence will be.",477,28,Twitter for iPhone,14962779,howardfineman,howardfineman,"@NBCNews/@MSNBC News Analyst, https://t.co/wpwYwpjH23 Contributing Correspondent, Author, The Thirteen American Arguments, Email: howard@finemanmedia.com",5/31/2008 12:51,253977,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,56:27.6
11/2/2020 13:30,1.32E+18,Who's paying for the lawyers #Trump is planning to flood the states with after the election? #ElectionDay #BidenHarris2020 #2020Election,3,0,Twitter for iPhone,522426890,Babe,Babe_in_AR,Retired California native living in Arkansas. Cable News Critic.#TheResistance #FBR #Biden2020 https://t.co/MWCd1rGrNH,3/12/2012 17:26,6164,Arkansas,35.2048883,-92.4479108,,United States of America,North America,Arkansas,AR,01:20.6
10/26/2020 20:57,1.32E+18,"After the media heals from the upcoming election victory of #DonaldTrump, sometime in 2022, I hope they will get around to reporting, in-depth, on how he won.  Because the story will be amazing.  #Election2020",1,0,Twitter Web App,35725414,Jeff Adams,JeffAdams82,"Host of Liberty Trending, weekday mornings from 9 -10 on WEPM (93.7/1340), WCST (93.5/1010) and worldwide at https://t.co/uxRWBHXK5Z.  Opinions are my own.",4/27/2009 12:06,541,"Martinsburg, WV",39.4562528,-77.9639604,,United States of America,North America,West Virginia,WV,34:00.4
10/18/2020 20:46,1.32E+18,@FrankFigliuzzi1 Is #Trump raising additional funds to aid his flight from prosecution?,0,0,Twitter Web App,22795980,Leland Price,lelandprice,"Producer, director, and writer.  Directing Fellow at the American Film Institute.  Childhood spent in Morocco and Turkey.  Ancestors - North and South Carolina",3/4/2009 16:35,167,Los Angeles,34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,53:34.1
10/23/2020 1:41,1.32E+18,"I thought the mics were supposed to be muted while either one spoke?
I can hear #Biden giggle while #Trump speaks.
#PresidentialDebate2020 https://t.co/ETrsXUMFzd",0,0,Twitter for Android,401707114,* Prince *,PrincebyDNA,"CUSTOMER SERVICE AFICIONADO ðŸ“„ |
ðŸ‡µðŸ‡·Husband to @orchid_vega ðŸ’ | Father of 3ï¸âƒ£ | Producer ðŸŽ¶| Follow my soundcloud account. Link below â¬‡ï¸",10/30/2011 23:38,397,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,52:21.8
10/15/2020 17:57,1.32E+18,"HAHAHA!! These #celebrity hacks are so worried that #Trump will trump the town halls, they are signing a petition to get his moved to another day! They are scared sh^tless!! I love it!! No worries #Biden will still only get softball questions. #LiberalismIsAMentalDisorder",0,0,Twitter Web App,4147240349,Mike - Mr. Happy USA!,happyusguy,"All around good American. Not a lover of the lying left. Calling out #hypocrisy, #cancelculture #fakenews, and stupidity! #CancelCancelCulture! AMERICA FIRST!!",11/9/2015 6:28,119,USA!,39.7837304,-100.4458825,,United States,North America,,,26:02.7
10/17/2020 0:33,1.32E+18,Hmm... #Trump should watch what he says...only one family involved in US politics that is truly a criminal enterprise ... his family! https://t.co/3U83UYl7Mu,0,0,Twitter for iPhone,283665372,Yeah Right Inc.,yeahrightinc,"Yeah Right Inc offers viewpoints, perspectives, & ideas on numerous subjects - politics, arts & culture, media, marketing & more. Editor-in-chief Paul Eichhorn.",4/17/2011 19:19,396,"Midland, Ontario",31.83688,-102.0103767,,United States of America,North America,Texas,TX,35:29.8
11/3/2020 4:10,1.32E+18,Make sure all #Trump #Supporters/#Voters MUST #Vote in person!!,0,0,Twitter Web App,548646200,BLACK CRIME,XposeBlackCrime,,4/8/2012 19:08,3525,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,36:24.8
11/5/2020 20:32,1.32E+18,"#L7 had a killer song called #ShitList.
Mine?
#Trump supporters
#Republicans
#Antimaskers
#ClimateDeniers
#GretaThunbergHaters..",0,0,Twitter for Android,2902130034,Mike Fly,mfly1971,"Asshole with a heart of gold
#VoteBlueNoMatterWho",11/17/2014 0:18,238,"Memphis, TN",35.1490215,-90.0516285,Memphis,United States of America,North America,Tennessee,TN,53:12.2
10/24/2020 10:38,1.32E+18,"Median #household #incomes slipped considerably during #theGreatRecession. 

They only started rising during #Obama's second term in 2012.

Those incomes continued rising under #Trump. It reached $68,700 in 2019, according to the latest #data available before the #pandemic. https://t.co/sH7rgTHkBH",0,0,Twitter for Android,2416497626,ðŸŒ¹â¤ï¸ðŸŒðŸ¦… | A Crow Bat | âš–ï¸ðŸ“šðŸ’­â˜¯ï¸,JoelBChanson,"*Repostâ‰ Endorsement*
ðŸ•Šï¸ #EarthCitizen
 ðŸ‡ºðŸ‡²ðŸ‡¨ðŸ‡©Legal Import
ðŸ§ Nerd
â¤ï¸Artist
ðŸŽ®Gamer
âš–ï¸Philosopher
ðŸ§˜ðŸ¾â€â™‚ï¸#SpiritualAgnostic
ðŸŒ#TripleBottomLine politics",3/28/2014 21:44,129,"Raleigh, NC",35.7803977,-78.6390989,Raleigh,United States of America,North America,North Carolina,NC,44:00.5
11/2/2020 0:34,1.32E+18,#RightWingTerrorist  #boogaloo #trump silent about right wing terrorists  https://t.co/fVhkxIn7Yq,0,0,Twitter Web App,75701243,WaitressRants,WaitressRants,Opinionated waitress who works hard for her money.,9/20/2009 2:35,463,NY,43.1561681,-75.8449946,,United States of America,North America,New York,NY,04:36.6
10/31/2020 16:34,1.32E+18,Is it a point of pride to be ignorant and stupid? Itâ€™s obviously a requirement to support @realDonaldTrump. #Trump #Conservatives #IdiotInChief #TrumpIsUnfitForOffice #TrumpSupporters #morons #MoronInChief https://t.co/ZoJ8PeRp4Q,0,0,Twitter for iPhone,1.28E+18,ATXBeggarsParadise,FedupATX,moderate ATX resident fed up with ATX problems but cannot in good conscience support any GOP candidates they put forth since 2016.,6/24/2020 20:08,1,"Austin, TX",30.2711286,-97.7436995,Austin,United States of America,North America,Texas,TX,53:26.1
10/31/2020 15:45,1.32E+18,I got some serious questions about all of these kids being found under the #Trump admin. Are they all found in a room? Where are they found? 45 more today. Number has got to be well over 500 kids in a few months.,23,4,Twitter for Android,9.50E+17,The Simonetti Source ðŸ‡ºðŸ‡²ðŸ’ªðŸ»,SimonettiSource,"The Official home of The Simonetti Source and artist Siciliano
ðŸ‡ºðŸ‡²ðŸ’ªðŸ» #Yankees #Music #Politics
SUB to my YouTube page below
â¬‡ï¸â¬‡ï¸â¬‡ï¸â¬‡ï¸â¬‡ï¸",1/7/2018 19:45,4467,"Bronx, NY / Richmond, VA",37.55376,-77.46026,,United States of America,North America,Virginia,VA,53:38.8
