created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
10/21/2020 13:28,1.32E+18,"@marcorubio ""Dog indeed is my salvation.""
-Me 20:20

#BidenHarris2020Landslide 
#Biden 
#BidenHarris2020 
#BidenHarris 
#TrumpChinaBankAccount 
#TrumpCrimeFamily",1,0,Twitter Web App,230313502,Bruce “Quincy Adams Wagstaff” Kanin,bk9net,"Truth, Justice and the Milky Way.",12/25/2010 0:36,476,"The Villages, FL",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,31:11.8
11/5/2020 19:49,1.32E+18,"The tantrum of @realDonaldTrump after @JoeBiden won the elections in the #USAelection2020

#eleccion2020 
#EleccionesUSA2020 
#TrumpvsBiden 
#bts𓂸 #Biden #BidenHarris #Trump #BidenHarrisToEndThisNightmare #Election2020  Trump o Biden #ElectionDay https://t.co/fqiBBHgqJF",5,1,Twitter for Android,1.31E+18,El Graba Todo,ElGrabaTodo,"CEO of @paracoloficial, independent Democrat, columnist without partisan color #Biden",10/9/2020 20:00,2,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,05:49.1
11/6/2020 20:20,1.32E+18,"#DemocratVoterFraud  #Exposed #Documented  

This Is How #Biden Has The Lead https://t.co/J8gOcasM2g via @YouTube",1,0,Twitter Web App,9.63E+17,Joseph Michael,jweglarznc,#FollowsJesusChrist #Christian #Conservative  #PATRIOT #KAG2020 #NATIONALIST #RushLimbaugh #RightWing  #BuildTheWall part time #TimeTraveler likes #Beer #Cult45,2/13/2018 18:45,4119,"Indiana, USA",40.3270127,-86.1746933,,United States of America,North America,Indiana,IN,46:15.0
11/3/2020 16:38,1.32E+18,"Aloha!🌺 Happy Election Day!❤️🤍💙 If you haven’t voted already, get out there and vote! Get your voice heard!❤️🐢 
#aloha #election2020 #president #presidentialelection2020 #vote #vote2020 #2020Elections #2020Election #Trump #Biden https://t.co/RPYALZIIF3",3,0,Twitter for iPhone,58272111,Meredith Whitney,mandm1222,I am mom of 5 kids. Work your own hours! Become your own BOSS! Ask me how!,7/19/2009 19:26,29,"Texas, USA",31.8160381,-99.5120986,,United States of America,North America,Texas,TX,45:03.9
11/6/2020 7:48,1.32E+18,"➡️ Las televisiones de EE.UU. cortan y desmienten a Trump, incluida Fox News 

https://t.co/0uShPhbow7, 

#DonaldTrump #Elecciones #Elecciones2020 #JoeBiden https://t.co/YtADxErH0N",0,0,App Political Hispanic,8.96E+17,Political Hispanic,politicalhispan,Our Goal is to inform the reader of all U.S. politics and to connect the #politician with their #voters.🔝The social network for #politicians #YourVoiceMatters,8/10/2017 16:48,7280,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,42:14.7
11/5/2020 8:05,1.32E+18,I predict #Biden wins AZ NV PA and  GA! What do you think!,0,0,Twitter for iPhone,53200993,Rev Dr Zendejá,Mama_Zendeaja,"Reverend, Ph.D. We all bleed red, we are one, we are all human! We must take our country back! #ACLUvoter #Wiccan #TheResistance #Indivisible #FBR",7/2/2009 21:56,1001,Arkansas,35.2048883,-92.4479108,,United States of America,North America,Arkansas,AR,08:59.7
10/26/2020 4:59,1.32E+18,"#Truckers #oilandgas #oilprice #BidenGate #JoeBiden #Democrats  #KamalaHarris #Hunter

#Trump2020 👍 https://t.co/quyacxefwe",2,1,Twitter for iPhone,3279955580,Robyn,missny99,"Matt. 10:33 Rev. 3:16 GO HARD OR GO HOME! Totally sold out for Christ! *VERY, VERY HAPPILY MARRIED!",7/14/2015 21:15,3985,FLORIDA ,27.7567667,-81.4639835,,United States of America,North America,Florida,FL,04:50.8
11/6/2020 0:29,1.32E+18,"Look. IF we agree to stop counting and call the election right now, look who wins, #BIDEN. So, let's count the votes , all the votes and see what happens. https://t.co/8xCH3130cK",0,0,Twitter Web App,206288714,Chris Yaldezian,Yaldez4FSI,"I am a retiree. A former Banker. I did bank marketing for various software firms as a second career, and now I am very into wine.  Opinions are my own.",10/22/2010 17:13,1500,California,36.7014631,-118.7559974,,United States of America,North America,California,CA,52:55.1
11/5/2020 13:30,1.32E+18,"How to get Free Psn Codes | Get PSN Gift Card $25-$300

Go The Link&gt;&gt; https://t.co/XasQbuu3lG

Biden - 264  #ElectionResults2020   #Biden https://t.co/hb9wKdZNpR",0,0,Twitter Web App,1.06E+18,Free Game Tips Android And Ios,UFC254Gaethje,Free Game Tips Android And Ios Free Game Tips Android And Ios,11/8/2018 21:01,234,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,07:48.7
10/23/2020 3:28,1.32E+18,#JoeBiden @JoeBiden we lost insurance coverage with #Obamacare https://t.co/oe5uNLgEWQ,0,0,Twitter for iPhone,1.31E+18,Dragonfly Suncatcher,DragonflySunca1,Desert Rat / Constitution Conservative / USMC 0311,9/22/2020 22:53,4,Mojave Desert,35.1456319,-115.5489638,,United States of America,North America,California,CA,09:11.1
10/21/2020 13:19,1.32E+18,"Oh Hypocrisy, thy name is #Trump!

He accuses #Biden of dirty dealings with #China 
     He has 3 “Fishy” Chinese Bank Accounts

He accuses Hunter Biden of collusion with foreigners
    His kids are so “dirty” that soap is useless

He calls #DrFauci an idiot. . . 

#VoteBlue https://t.co/PJkq80ArkB",4,0,Twitter Web App,764142572,Karen Farber,Farbeka,"Writer, artist, sentient being who’s totally fed up with our current political situation. My favorite book in 2020: “On Tyranny” by Timothy Snyder.",8/17/2012 17:45,2456,New York,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,31:12.9
10/19/2020 23:52,1.32E+18,"HUGE MEMORABILIA SALE 
https://t.co/sgwTZjeHcI
https://t.co/FaSxSB83zl
#racism #black #Chicago #Antifa #virus #riots #news #police #Trump #COVID  #protest #Republicans #Amazon #president #Biden #BLM #NewYork  #LPs #albums #music #records #sports #movies #Eagles #DonHenley https://t.co/huCdqKz6sz",0,0,Twitter Web App,922302955,Vintage Enterprise Memorabilia,VEMVintage,Vintage Enterprise over 35 years of Music Movie Sport Memorabilia.We specialize in authentic autographs. We guarantee every item with COA and a 30 day warranty.,11/3/2012 2:50,1942,Michigan,43.6211955,-84.6824346,,United States of America,North America,Michigan,MI,38:23.7
11/4/2020 13:10,1.32E+18,People are out of their freaking minds.  Will it settle down if #Biden wins?  I think the republican leaders will give a sigh of relief that they can stop pretending to support him. The regular supporters will be rabid.,0,0,Twitter Web App,413445171,The Tao of Apathy,tcbcannon,#Author of The Tao of Apathy. https://t.co/BvSNXAT1Se The insane people you #work with in one book. #humor ✍️Pro #Silly. Cohost Author Showcase of #Oshosh,11/15/2011 22:05,3315,"Wisconsin, USA",44.4308975,-89.6884637,,United States of America,North America,Wisconsin,WI,55:54.1
11/4/2020 0:49,1.32E+18,"#Biden Winning Among #Suburban Women in #Georgia, Survey Finds https://t.co/CRR3FvHDqG via @wsj",0,0,Twitter Web App,17147717,Cameron McWhirter,cammcwhirter,@WSJ reporter. Author: #RedSummer https://t.co/wF0GAbeiUO. Co-author: forthcoming #AmericanGun (@fsgbooks)  Past: @niemanfdn @columbiajourn .@hamiltoncollege etc.,11/4/2008 3:18,2877,Atlanta,33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,03:18.8
11/3/2020 21:44,1.32E+18,It's amazing to see #AFLCIO members going against their demonic union leaders and voting strong for #PresidentTrump he cares for the worker.  #JoeBiden only cares about China and Ukraine,0,0,Twitter Web App,22298331,🇺🇸❌Michael  Davis ❌🇺🇸,mdavis1,"Family Office ● Private Equity ● Venture Capital ● CFO ● Turnaround ● Restructuring, SMU MBA & Texas BA & BS, love photography",2/28/2009 21:36,3414,"Texas, USA",31.8160381,-99.5120986,,United States of America,North America,Texas,TX,16:08.1
11/7/2020 17:52,1.33E+18,📹 Thank you #PresidentElectBiden #VicePresidentHarris Making the #NewNormal Normal Again. 🖖🇺🇲💥 #womenempowerment #womansupportingwomen #electionresults #joebiden #AmericaWins #trumpforprison #biden2020 #uselection #46 @kamalaharris... https://t.co/au114UsJeB,0,0,Tumblr,33262297,Hanala,HanalaSagal,"Performer, Screenwriter, Comedy Content Creator, 500M views on YouTube. My superpower is Bouncing Back. 🎬🎭 #ElvisAndNixon #ComedyWellness #Traumaland",4/19/2009 17:54,1051,"Los Angeles, CA",34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,15:45.3
11/4/2020 17:50,1.32E+18,"#postelection 
I Miss The USA I Was Proud Of &amp;Loved!  How Can I Teach My Child To Be A Proud American When I Don't Recognize What That Is Anymore? I Fear He Will Never Know &amp; I Fear For His Future.  
#Election2020 #Trump #Biden #Elections2020 #PrayForAmerica https://t.co/6lpwjvyhrl",8,3,Twitter for Android,44553368,Anjee W,Anjeew,,6/4/2009 5:24,318,"Springfield, Oregon",44.0462362,-123.0220289,Springfield,United States of America,North America,Oregon,OR,52:37.4
10/19/2020 12:24,1.32E+18,"@chipfranklin @JoeBiden Imagine Joe Biden actually writing a tweet... those are staff tweets...prepackaged, poll tested - its not from #JoeBiden",0,0,Twitter for iPhone,7.04E+17,mostly peaceful destructionist,RealAmerican106,$tocks & options #Keto Pro-America #2A.,2/27/2016 13:18,102,United States,39.7837304,-100.4458825,,United States,North America,,,40:01.7
10/28/2020 21:51,1.32E+18,"@Acosta Today #SuperSpreaderInChief 

Trump today: “Hopefully the few states remaining that want to take a lot of time after November 3rd to count ballots, that won't be allowed by the various courts.""

RT #VoteInPerson #Biden in PA, WI &amp; MI!

https://t.co/h4XkEJInS6",0,1,Twitter Web App,874258472,Jonathan Greenberg,JournalistJG,Award-winning public interest investigative journalist who exposed Trump's Forbes 400 John Baron con in Washington Post. Author Trump dystopia America 2034.,10/11/2012 20:16,3421,"New York, NY",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,07:32.3
10/31/2020 18:47,1.32E+18,"@mjhegar @CLRo777 @JohnCornyn Brave Texans risked their lives to vote early. No matter what the poll surveys say, #VOTE for #JoeBiden #BidenHarris &amp; down-ballot Democratic as if your life depends on it because it just might! The life you save just might be your own.",0,0,Twitter Web App,19403567,David Wright - Don't be vapid! VOTE!,dwright100,"Husband, a father, college lecturer, author, makes furniture, & likes to cook. Stoic, nice to everyone, ruggedly cute, & not angry old white guy. Likes scotch.",1/23/2009 17:25,2812,"Dallas, TX",32.7762719,-96.7968559,Dallas,United States of America,North America,Texas,TX,01:08.1
10/23/2020 2:29,1.32E+18,"I refuse to watch the rest of this #Debates2020  I am hearing nothing that has to do with our future in America. When #Biden attempts to speak of his plan, the shitty commenter refuses to mute @realDonaldTrump  That’s enough for me to change the channel. #BidenHarris2020",1,1,Twitter for iPhone,9.07E+17,Heff ✨,nwsteff,“if your not first you’re last” •mother to 1 & a pack of pups• stay woke •with the resistance ✊🏼,9/9/2017 16:49,67,Anywhere but the US,39.7837304,-100.4458825,,United States,North America,,,25:54.9
11/2/2020 6:56,1.32E+18,Halloween masks this year predict Trump but the stock market predicts Biden..though barely. Will Halloween masks accurately predict the election for the 11th time?? #Halloween2020 #halloween #halloweenmasks #halloweenmask #election #trump #biden,0,0,Twitter for Android,21840564,John Shaw,lionelluthor14,Saved by the blood of Jesus Christ. ACTOR | WRITER | PODCASTER | DIRECTOR | Marvel & DC fan. Sarcasm expert. Bipolar tweets & Mental Health Awareness Advocate!,2/25/2009 5:38,296,"Memphis, TN",35.1490215,-90.0516285,Memphis,United States of America,North America,Tennessee,TN,35:32.3
11/6/2020 14:05,1.32E+18,#Biden now leading in both #Georgia and #Pennsylvania. Expect increasingly bizarre and erroneous claims from #Trump and his inner circle. #ElectionResults2020,2,0,Twitter for iPad,2206472570,David G Zeilerrrr ⚡️,DavidGZeiler,"Staff #cryptocurrency expert @MoneyMorning, a financial news website. OG: Mined #Bitcoin in 2011. Tech junkie. Appleholic. Political malcontent.",11/21/2013 5:28,3942,"Baltimore, MD",39.2908816,-76.610759,Baltimore,United States of America,North America,Maryland,MD,48:56.4
10/30/2020 12:03,1.32E+18,"@CNN @CBSNews @MSNBC @ABCNews Journalism is dead in America, and we are supposed to have freedom of the press. You people are no different than the old Soviet news agency TASS.
#HunterBiden #JoeBiden #Bobulinski",1,1,Twitter Web App,2369177203,Alpha Centauri,edbailey1957,"I love Jesus, Weak in the knees for my 2 Siamese, Roxy & Blaze. I enjoy astronomy,and God created the universe.",3/2/2014 17:28,213,WV,38.4758406,-80.8408415,,United States of America,North America,West Virginia,WV,02:46.7
11/4/2020 5:01,1.32E+18,People who didn't vote have the most to say #Election2020  #ElectionNight #Biden #Trump #vote,1,0,Twitter for iPhone,8.46E+17,Black Lives Matter,AlexaInspire,,3/27/2017 11:25,32,Atlanta Ga,33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,00:42.9
10/22/2020 14:54,1.32E+18,#Biden https://t.co/Dzn3TlyWSa,0,0,Twitter for Android,8.26E+17,Sue Minock 🌊 #BlueWave2020,saminock,Mom Friend Sister Daughter #WeWillVote #Resistance #BoycottNRA#MarchForOurLives Supports LBGQT+ 🌈 #KeepFamiliesTogether #EqualityAct #BELIEVEWOMEN #STOPTHEHATE,1/29/2017 1:44,474,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,29:14.3
11/3/2020 13:48,1.32E+18,"After all the speeches, the ads, the events, the sleepless nights and four nightmarish years of unrelenting horror, today’s election comes down to this for me 👇🏻
#BidenHarris2020 #ElectionDay #Election2020 #JoeBiden #KamalaHarris  
https://t.co/nTcqVIcsPH https://t.co/ThF08IKmFq",8,0,Twitter for iPhone,66802381,Reese Adams McCranie,ReeseMcCranie,"Deputy State Dir-GA @JoeBiden Deputy Chief Equity Officer @KeishaBottoms, former Dir, Policy & Comms @ATLairport ✈️ Proud Democrat 🇺🇸 & LGBTQ Advocate 🏳️‍🌈",8/18/2009 21:09,1921,"Atlanta, GA",33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,17:23.5
11/3/2020 17:09,1.32E+18,#Biden #CorruptJoeBiden #Democrat https://t.co/iY8EW1ycY2,0,0,Twitter for Android,1.26E+18,WanderWoman 🇺🇸,Walkaway_FREE,"Coon, Uncle Tom, sellout
AMERICAN Democrats don't enslave me no more
#walkaway 🇺🇸 
Charlotta Bass1952 1st Black VP nominee #LIBERALISMISAMENTALDISORDER",5/5/2020 2:07,985,United States,39.7837304,-100.4458825,,United States,North America,,,44:53.8
10/16/2020 17:07,1.32E+18,"https://t.co/nG7zl9E6MM
#deptofjustice #DOJ 
#Trump #Biden",0,0,Twitter for Android,18215985,Debbie Rossman,matriarchbee,"Tiny and Smart, LLC Creating a tiny house community in Metro-Detroit geared toward the income gap, safety, education plus transitional homes.",12/18/2008 14:55,1253,"Detroit, MI",42.3315509,-83.0466403,Detroit,United States of America,North America,Michigan,MI,06:06.9
10/16/2020 13:00,1.32E+18,"I will be self-quarantining until #JoeBiden tells me HIS administration has a vaccine. And I will, probably, be wearing a mask, for the rest of my life, or unless #COVID disappears, completely, in the world--which I do NOT think is likely!",42,15,Twitter Web App,8.91E+17,#BLM #VoteBluetoSaveAmerica #MakeGoodTrouble,jo_jlsr3353,"Hate the Orange Nazi Asshole, GOP,""Christian"" conservatives. I'm a fan of truth, justice & the progressive way, of rights for all. #resist #FBR NoDMs NO LISTS",7/27/2017 19:20,2588,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,41:40.4
10/26/2020 15:21,1.32E+18,"It's the oldest joke in the music joke book. The band takes the stage and says, ""Hey, Cleveland!"" The crowd stops cheering. They're not in Cleveland. To the extent that... #2020election #Cleveland #JoeBiden #KamalaHarris #Ohio https://t.co/fE1Vf2GGWT",5,4,dlvr.it,2217181338,Conservative Tribune,conserv_tribune,"🇺🇸Commentary by The Western Journal 
Editor-in-Chief - @georgeupper
Deputy Managing Editor, Assignment - @josh_manning
Read more at @westjournalism",11/27/2013 4:58,74641,United States,39.7837304,-100.4458825,,United States,North America,,,04:25.6
10/23/2020 19:15,1.32E+18,#Unbelievable Maybe if #Twitter keeps grunting hard enough they’ll be able to shit out a #Biden before long. https://t.co/gUXPCA7s5W,0,0,Twitter for iPhone,214744445,#TwiterShitter,jclantx,#TwitterIsAShitHole that I contribute to daily. #BlockJackUp #Section230,11/12/2010 3:34,63,"Texas, USA",31.8160381,-99.5120986,,United States of America,North America,Texas,TX,22:19.0
11/5/2020 4:16,1.32E+18,"Mark this tweet. I’m calling’ it! Been studying the charts. I see three ways this could end in 269-269 tie. In that case, in the next congressional term (Jan), the (D) House gets to vote for @POTUS, and the (R) Senate gets to vote for @VP.

President #Biden
Vice President #Pence",0,0,Twitter for iPhone,220502260,🌈🚶Eric 〽️Hermanson,anti_quark,Founder #PeaceTheFinalFrontier • @PeaceLasts • MS Nuclear Eng @MIT • BS Physics @UMich • https://t.co/BDLUHsdTRo,11/28/2010 0:08,7854,United States,39.7837304,-100.4458825,,United States,North America,,,09:47.5
10/24/2020 22:11,1.32E+18,"@DanScavino @realDonaldTrump Fellow Patriots, VOTE!!!🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸Stop Biden Crime Family! Joe Biden is a total shame!Hunter been sex taped by CCP with #Mulan Actress #BidenCrimeFamiily 
#Biden #Trump2020",1,0,Twitter Web App,1.23E+18,Laughter3.0,laughter_0,一切都已经开始！✊✊✊✊✊✊✊#TakeDownCCP #TheNewFederalStateOfChina,2/6/2020 19:37,277,United States ,39.7837304,-100.4458825,,United States,North America,,,20:21.6
11/7/2020 16:27,1.33E+18,"#JOEBIDEN2020 

Congratulations @JoeBiden @KamalaHarris 

We love you and can’t wait until you are in power! 

#Biden #ByeDon2020 

David Bowie &amp; Mick Jagger - Dancing In The Street (Official Video)

https://t.co/bhajA4t9F5",4,1,Twitter Web App,7.27E+17,Theresa Lastovich,Lastovich1,"Health/ Patient Advocate, PhD Student, Researcher, (PPE, Healthcare PPE, Functional, & Wearable Product Designer), Presidential Scholar, Breast Cancer Survivor",5/2/2016 0:05,1801,United States,39.7837304,-100.4458825,,United States,North America,,,35:54.8
11/7/2020 21:09,1.33E+18,"For a city that voted 93% for #JoeBiden, this is uber-progressive joy. 

Unfortunately most of them will live to regret what they've done to #America. 

#Democrat #Socialism will be the downfall of the ""shining city upon the hill,"" as Ronald Reagan referred to America. https://t.co/yyvVuOmcJx",0,0,Twitter Web App,9.60E+17,The Virtual Southern Rebel,PartisanFront,"Native Virginian Defends Southern Culture, Conservative Tradition, Religious Freedom. No Surrender. #GodBlessUSA #TrumpTrain #DefendAmerica #2A #NRA @VA_GOP",2/3/2018 20:35,3533,"Virginia, USA",37.1232245,-78.4927721,,United States of America,North America,Virginia,VA,11:02.8
10/24/2020 19:27,1.32E+18,#Batman goes on the record: #Biden https://t.co/RjKrQ8jW7S,1,1,Twitter Web App,1.04E+18,Better Together,be2getherfilm,"The 1969 #SantaBarbaraOilSpill sparked #EarthDay, the #EPA, #EnvironmentalStudies, @cec_sb, @edc, & 50 years of community action #documentary #film #womeninfilm",9/13/2018 23:43,239,"Santa Barbara, CA",34.4221319,-119.7026673,Santa Barbara,United States of America,North America,California,CA,20:35.3
11/1/2020 12:54,1.32E+18,"#MailDelays In the pivotal state of PA, a state seen as key to both  #TraitorTrump &amp; #JoeBiden election, the on-time delivery rate was 55.82% in metro Philadelphia. #USPS #FireDejoy #FireTrump #GoVote &amp; #VoteTheGOPOut #VoterSuppressionIsReal  https://t.co/6YjUCIF51g",1,0,Twitter for iPhone,3180383914,Youth Suffrage,Right_to_Vote16,"Dad,Husband,Educator: Youth Suffrage, Electoral Reform, Term Limits, & Campaign Finance Reform. Opinions are my own. #ProtectOurPlanet #Independent",4/18/2015 18:51,570,"Philadelphia, PA - Earth",39.951225,-75.1913006,Philadelphia,United States of America,North America,Pennsylvania,PA,56:25.9
10/31/2020 7:46,1.32E+18,@glamelegance @ProjectLincoln @realDonaldTrump I think he is endorsing #JoeBiden when he says #MakeAmericaGreatAgain. https://t.co/Dg9Kb8ndNu,67,5,Twitter Web App,241581504,Vera - Voting Blue To Save America - #Biden2020,prayerfeathers,"When you see the nation you love going to hell, rise up & #resist 🤩 Make America Kind Again 💖Happily Married💖 Remove #MoscowMitch #JoeBiden will save America",1/22/2011 16:31,35852,"Louisiana, USA",30.8703881,-92.007126,,United States of America,North America,Louisiana,LA,01:41.2
11/3/2020 15:31,1.32E+18,"I don't support trump, nor do I support biden. So if you voted for either you don't have to block or unfollow me. I just hope whoever is elected, does the bst for our country. 
#2020Election #trump #biden #harris #pence #ElectionDay",0,0,Twitter for Android,7.03E+17,Konflict the Blunt God,BluntGodVirgo,won't be known until I'm dead,2/25/2016 3:59,352,"Lexington, KY",38.0464066,-84.4970393,Lexington,United States of America,North America,Kentucky,KY,45:23.9
10/30/2020 3:10,1.32E+18,#Warren eyes #TreasurySecretary job in potential #Biden #WhiteHouse: report https://t.co/GAulJW1LTE #FoxNews,0,1,Twitter Web App,11765962,78tiger,78tiger,"Michael Goldstein is a journalist, playwright & 7-time winner of the Southern California Journalism Awards. “Who controls the past, controls the future.""",1/2/2008 18:38,354,Los Angeles,34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,11:36.0
11/3/2020 19:18,1.32E+18,"Election day anxiety? Excitement? Impatience? Kill time with something we can ALL get behind! An Open Letter to John Cena! https://t.co/oPag7fDBSE
PLEASE WATCH, SHARE and help me RAISE AWARENESS and SAVE LIVES! #ElectionDay #Voted #Election2020 #Biden #Trump #BestVideo",0,0,Twitter Web App,1.11E+18,Rich Finley,Richsees3,"Disabled in a car accident. 
Bullied by a billion dollar co. 
Replying the only way I know how: With jokes
https://t.co/KZxuBgvY6N
IG/YT/TikTok @RichSees3 
FB /RichSees3x",3/29/2019 2:20,25,"Los Angeles, CA",34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,44:10.0
11/6/2020 14:48,1.32E+18,"Oh Thank Goddess,
Uncle JOE #BIDEN is the President of the United States, according to the US Secret Service,
whom JUST Surrounded Him with layers
of Protective Detail Agents...
TY @thegoodgodabove #Resistance we Did IT!
#Vote &amp;The Long Dark Night of Terror is nearly over..❤️🇺🇸🌍 https://t.co/581O6v0DrN",2,0,Twitter Web App,3302758070,Llama,406Llama,RadicalEnvironmentalist Criminologist Photographer Navybrat Hunter Gathering'er 25yrs Praying 4WorldPeace #JohnLewis & #JohnMcCain #RBG are my Heroes #Resist,7/31/2015 20:50,1759,"Montana, USA",47.3752671,-109.6387579,,United States of America,North America,Montana,MT,48:23.1
11/2/2020 16:02,1.32E+18,Failure? For all those that received a stimulus check that dislike Trump then send it back! Why would to take money from a person you don't respect?? #JoeBiden https://t.co/4lEzyAsrIY,0,0,Twitter for Android,4284786792,Carlos Veliz,CarlosV92513596,"Most awarded Recruiter in the Northwest! Developing businesses and relationships through diversity, leadership, and communication.",11/19/2015 1:51,40,"Washington, USA",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,31:08.2
11/1/2020 13:49,1.32E+18,#Democrat allied #Antifa radicals turn violent in #Portland during “Capitalism is Scary” demonstration as police declare a riot. A vote for #JoeBiden and #KamalaHarris is a vote to encourage these extremists’ menacing attacks across the country. https://t.co/uasZo8blL8,0,0,Twitter for iPhone,2902889583,"Roger D Klein, MD JD",RogerDKlein,"Physician-Attorney; Regulatory Transparency Project; Policy Advisor, Heartland Institute; Faculty Fellow, Center for Law, Science & Innovation ASU, views my own",12/2/2014 21:20,1136,"Cleveland, OH",41.5051613,-81.6934446,Cleveland,United States of America,North America,Ohio,OH,56:22.4
10/29/2020 7:05,1.32E+18,VOTE #BIDEN.,0,0,Twitter Web App,335692748,D- 5 🇺🇸MakeAPlan.com,DemNewswireUSA,"Dedicated to electing Democrats up and down the ballot, nationwide.",7/15/2011 2:42,83,USA,39.7837304,-100.4458825,,United States,North America,,,01:03.3
10/23/2020 2:33,1.32E+18,Omg that was a BIG statement. Transition the oil industry...#Debate2020 #Biden,0,0,Twitter Web App,1.28E+18,slytherin,brookemich23,"triwizard champion. believe me, it’s on the internet so you know it’s true. 🌑 veteran, language most spoken is sarcasm. #MAGA #Trump2020 🇺🇸🚫NO DM’s🚫🇺🇸",6/23/2020 23:17,2381,United States,39.7837304,-100.4458825,,United States,North America,,,25:47.5
10/15/2020 2:14,1.32E+18,@washingtonpost  #HunterBiden #HunterBidenEmails #Biden https://t.co/vpmQefaNRU,1,0,Twitter for iPhone,1.00E+18,SGT_Aesthetic🧲,cryptomarine1,"USMC, investor/Trader, Personal Trainer, #bitcoin , ₿, ask about the discord",5/24/2018 20:15,72,"Chicago, IL",41.8755616,-87.6244212,Chicago,United States of America,North America,Illinois,IL,17:14.6
11/7/2020 6:20,1.32E+18,#Biden begins speaking at 3:03:55 but nowhere to be found. Why the fakery? If he controlled or directed? What is the real reason #Biden has yet to declare victory? 2020 has been a hell of a ride that's for sure.,0,0,Twitter Web App,7.55E+17,T-SLiCK,T_SLiCK_1969,"What an amazing time to be alive and to bear witness to truths never before revealed. ""Open their eyes so that they may turn from darkness to light...""",7/18/2016 21:52,197,"Chicago, IL",41.8755616,-87.6244212,Chicago,United States of America,North America,Illinois,IL,37:41.3
10/23/2020 2:09,1.32E+18,#Debates2020 #Biden wins again! #TrumpIsPathetic https://t.co/q1fUqEZ5Od,1,0,Twitter for iPhone,2493013459,Asante,realtalktruthD,"~Namaste #Mom~Politico junkie~#Veteranswife~#Union
~#Spacenerd #MotherEarth ~#NO2HPVvax~STEMinist~#BLM #Beyourownkindofbeautiful",5/13/2014 13:42,2699,"Missouri, USA",38.7604815,-92.5617875,,United States of America,North America,Missouri,MO,26:25.7
10/27/2020 12:03,1.32E+18,"#JOEBIDEN: ""WE'RE About To Go Into A Dark Winter, Dark Winter"" https://t.co/492fCUM1pc via @Rosemary913",0,0,Twitter Web App,15343584,Rosemary913,Rosemary913,Mel Brake is a Philadelphia based award winning poet/singer/song  http://t.co/WW8jpAIlFK,7/7/2008 16:34,1303,"Upper Darby, PA",39.9284459,-75.2737955,,United States of America,North America,Pennsylvania,PA,26:42.4
10/22/2020 14:46,1.32E+18,"@JackPosobiec Americans will never forget the hundreds of thousands of Americans who died under the largest #Chinese Fetynal and heroin invasion under the #Biden and Obama administration. 

#NeverFORGET 
Secure US borders 
No #ChinaBiden 
#DemExit  #NH #AZ #SC #nhpolitics 
#blm 
#Pennsylvania https://t.co/7Eqlk0Uk51",0,0,Twitter Web App,1.21E+18,Trump 2020 -Drain The Swamp,MaryMon33621594,SAVE YOUR CHILDREN FROM SELF-SERVING DANGEROUS DEMOCRAT POLITICIANS. #DNCFraud  NO OPEN BORDERS. MyOpinions #ONENATIONUNDERGOD   🇮🇹,12/30/2019 17:46,286,New Hampshire  ,43.4849133,-71.6553992,,United States of America,North America,New Hampshire,NH,29:15.7
10/23/2020 1:17,1.32E+18,"#Trump We have to open up and live.
#Biden  You are all going to die in the dark Winter coming.",0,0,Twitter Web App,862365800,Beth Debrot,BethDebrot,Canadian Ex-Pat    #CivDei,10/5/2012 2:08,267,South USA,41.2951563,-83.1555438,,United States of America,North America,Ohio,OH,27:34.8
11/4/2020 15:22,1.32E+18,".@realDonaldTrump You wanna stop counting #ballots now? Ok, #Biden wins. Go away, #Trump, and take your #TrumpCovid19 with you.",0,0,Twitter for iPhone,1517213070,Boboli,Boboliver5150,"reader, thinker, defender of freedom and the downtrodden, all around kick-ass human",6/14/2013 18:32,80,United States,39.7837304,-100.4458825,,United States,North America,,,54:27.2
